ID,Category
06056,45
06057,45
06058,45
06059,45
06060,45
06061,45
06062,45
06063,45
06064,45
06065,45
06066,45
06067,45
06068,45
06069,45
06070,45
06071,45
06072,45
06073,45
06074,45
06075,45
06076,45
06077,45
06078,45
06079,45
06080,45
06081,45
06082,45
06083,45
06084,45
06085,45
06086,45
06087,45
06088,45
06089,45
06090,45
06091,45
06092,45
06093,45
06094,45
06095,45
06096,45
06097,45
06098,45
06099,45
06100,45
06101,45
06102,45
06103,45
06104,45
06105,45
06106,45
06107,45
06108,45
06109,45
06110,45
06111,45
06112,45
06113,45
06114,45
06115,45
06116,45
06117,45
06118,45
06119,45
06120,45
06121,45
06122,45
06123,45
06124,45
06125,45
06126,45
06127,45
06128,45
06129,45
06130,45
06131,45
06132,45
06133,45
06134,45
06135,45
06136,45
06137,45
06138,45
06139,45
06140,45
06141,45
06142,45
06143,45
06144,45
06145,45
06146,45
06147,45
06148,45
06149,45
06150,45
06151,45
06152,45
06153,45
06154,45
06155,45
06156,45
06157,45
06158,45
06159,45
06160,45
06161,45
06162,45
06163,45
06164,45
06165,45
06166,45
06167,45
06168,45
06169,45
06170,45
06171,45
06172,45
06173,46
06174,46
06175,46
06176,46
06177,46
06178,46
06179,46
06180,46
06181,46
06182,46
06183,46
06184,46
06185,46
06186,46
06187,46
06188,46
06189,46
06190,46
06191,46
06192,46
06193,46
06194,46
06195,46
06196,46
06197,46
06198,46
06199,46
06200,46
06201,46
06202,46
06203,46
06204,46
06205,46
06206,46
06207,46
06208,46
06209,46
06210,46
06211,46
06212,46
06213,46
06214,46
06215,46
06216,46
06217,46
06218,46
06219,46
06220,46
06221,46
06222,46
06223,46
06224,46
06225,46
06226,46
06227,46
06228,46
06229,46
06230,46
06231,46
06232,46
06233,46
06234,46
06235,46
06236,46
06237,46
06238,46
06239,46
06240,46
06241,46
06242,46
06243,46
06244,46
06245,46
06246,46
06247,46
06248,46
06249,46
06250,46
06251,46
06252,46
06253,46
06254,46
06255,46
06256,46
06257,46
06258,46
06259,46
06260,46
06261,46
06262,46
06263,46
06264,46
06265,46
06266,46
06267,46
06268,46
06269,46
06270,46
06271,46
06272,46
06273,46
06274,46
06275,46
06276,46
06277,46
06278,46
06279,46
06280,46
06281,46
06282,46
06283,46
06284,46
06285,46
06286,46
06287,46
06288,46
06289,46
06290,46
06291,46
06292,46
06293,46
06294,46
06295,46
06296,46
06297,47
06298,47
06299,47
06300,47
06301,47
06302,47
06303,47
06304,47
06305,47
06306,47
06307,47
06308,47
06309,47
06310,47
06311,47
06312,47
06313,47
06314,47
06315,47
06316,47
06317,47
06318,47
06319,47
06320,47
06321,47
06322,47
06323,47
06324,47
06325,47
06326,47
06327,47
06328,47
06329,47
06330,47
06331,47
06332,47
06333,47
06334,47
06335,47
06336,47
06337,47
06338,47
06339,47
06340,47
06341,47
06342,47
06343,47
06344,47
06345,47
06346,47
06347,47
06348,47
06349,47
06350,47
06351,47
06352,47
06353,47
06354,47
06355,47
06356,47
06357,47
06358,47
06359,47
06360,47
06361,47
06362,47
06363,47
06364,47
06365,47
06366,47
06367,47
06368,47
06369,47
06370,47
06371,47
06372,47
06373,47
06374,47
06375,47
06376,47
06377,47
06378,47
06379,47
06380,47
06381,47
06382,47
06383,47
06384,47
06385,47
06386,47
06387,47
06388,47
06389,47
06390,47
06391,47
06392,47
06393,47
06394,47
06395,47
06396,47
06397,47
06398,47
06399,47
06400,47
06401,47
06402,47
06403,47
06404,47
06405,47
06406,47
06407,47
06408,47
06409,47
06410,47
06411,47
06412,47
06413,47
06414,47
06415,47
06416,47
06417,47
06418,47
06419,47
06420,47
06421,47
06422,47
06423,47
06424,47
06425,47
06426,47
06427,47
06428,47
06429,47
06430,47
06431,47
06432,47
06433,47
06434,47
06435,47
06436,47
06437,47
06438,47
06439,47
06440,47
06441,47
06442,47
06443,47
06444,47
06445,47
06446,47
06447,47
06448,47
06449,47
06450,47
06451,47
06452,47
06453,47
06454,47
06455,47
06456,47
06457,47
06458,47
06459,47
06460,47
06461,47
06462,47
06463,48
06464,48
06465,48
06466,48
06467,48
06468,48
06469,48
06470,48
06471,48
06472,48
06473,48
06474,48
06475,48
06476,48
06477,48
06478,48
06479,48
06480,48
06481,48
06482,48
06483,48
06484,48
06485,48
06486,48
06487,48
06488,48
06489,48
06490,48
06491,48
06492,48
06493,48
06494,48
06495,48
06496,48
06497,48
06498,48
06499,48
06500,48
06501,48
06502,48
06503,48
06504,48
06505,48
06506,48
06507,48
06508,48
06509,48
06510,48
06511,48
06512,48
06513,48
06514,48
06515,48
06516,48
06517,48
06518,48
06519,48
06520,48
06521,48
06522,48
06523,48
06524,48
06525,48
06526,48
06527,48
06528,48
06529,48
06530,48
06531,48
06532,48
06533,48
06534,48
06535,48
06536,48
06537,48
06538,48
06539,48
06540,48
06541,48
06542,48
06543,48
06544,48
06545,48
06546,48
06547,48
06548,48
06549,48
06550,48
06551,48
06552,48
06553,48
06554,48
06555,48
06556,48
06557,48
06558,48
06559,48
06560,48
06561,48
06562,48
06563,48
06564,48
06565,48
06566,48
06567,48
06568,48
06569,48
06570,48
06571,48
06572,48
06573,48
06574,48
06575,48
06576,48
06577,48
06578,48
06579,48
06580,48
06581,48
06582,48
06583,48
06584,48
06585,48
06586,48
06587,48
06588,48
06589,48
06590,48
06591,48
06592,48
06593,48
06594,48
06595,48
06596,48
06597,48
06598,48
06599,48
06600,48
06601,48
06602,48
06603,48
06604,48
06605,48
06606,48
06607,48
06608,48
06609,48
06610,48
06611,48
06612,48
06613,48
06614,48
06615,48
06616,48
06617,48
06618,48
06619,48
06620,48
06621,48
06622,48
06623,48
06624,48
06625,48
06626,48
06627,48
06628,48
06629,48
06630,48
06631,48
06632,48
06633,48
06634,48
06635,48
06636,48
06637,48
06638,48
06639,48
06640,49
06641,49
06642,49
06643,49
06644,49
06645,49
06646,49
06647,49
06648,49
06649,49
06650,49
06651,49
06652,49
06653,49
06654,49
06655,49
06656,49
06657,49
06658,49
06659,49
06660,49
06661,49
06662,49
06663,49
06664,49
06665,49
06666,49
06667,49
06668,49
06669,49
06670,49
06671,49
06672,49
06673,49
06674,49
06675,49
06676,49
06677,49
06678,49
06679,49
06680,49
06681,49
06682,49
06683,49
06684,49
06685,49
06686,49
06687,49
06688,49
06689,49
06690,49
06691,49
06692,49
06693,49
06694,49
06695,49
06696,49
06697,49
06698,49
06699,49
06700,49
06701,49
06702,49
06703,49
06704,49
06705,49
06706,49
06707,49
06708,49
06709,49
06710,49
06711,49
06712,49
06713,49
06714,49
06715,49
06716,49
06717,49
06718,49
06719,49
06720,49
06721,49
06722,49
06723,49
06724,49
06725,49
06726,49
06727,49
06728,49
06729,49
06730,49
06731,49
06732,49
06733,49
06734,49
06735,49
06736,49
06737,49
06738,49
06739,49
06740,49
06741,49
06742,49
06743,49
06744,49
06745,49
06746,49
06747,49
06748,49
06749,49
06750,49
06751,49
06752,49
06753,49
06754,49
06755,49
06756,49
06757,49
06758,49
06759,49
06760,49
06761,49
06762,49
06763,49
06764,49
06765,49
06766,49
06767,50
06768,50
06769,50
06770,50
06771,50
06772,50
06773,50
06774,50
06775,50
06776,50
06777,50
06778,50
06779,50
06780,50
06781,50
06782,50
06783,50
06784,50
06785,50
06786,50
06787,50
06788,50
06789,50
06790,50
06791,50
06792,50
06793,50
06794,50
06795,50
06796,50
06797,50
06798,50
06799,50
06800,50
06801,50
06802,50
06803,50
06804,50
06805,50
06806,50
06807,50
06808,50
06809,50
06810,50
06811,50
06812,50
06813,50
06814,50
06815,50
06816,50
06817,50
06818,50
06819,50
06820,50
06821,50
06822,50
06823,50
06824,50
06825,50
06826,50
06827,50
06828,50
06829,50
06830,50
06831,50
06832,50
06833,50
06834,50
06835,50
06836,50
06837,50
06838,50
06839,50
06840,50
06841,50
06842,50
06843,50
06844,50
06845,50
06846,50
06847,50
06848,50
06849,50
06850,50
06851,50
06852,50
06853,50
06854,50
06855,50
06856,50
06857,50
06858,50
06859,50
06860,50
06861,50
06862,50
06863,50
06864,50
06865,50
06866,50
06867,50
06868,50
06869,50
06870,50
06871,50
06872,50
06873,50
06874,50
06875,50
06876,51
06877,51
06878,51
06879,51
06880,51
06881,51
06882,51
06883,51
06884,51
06885,51
06886,51
06887,51
06888,51
06889,51
06890,51
06891,51
06892,51
06893,51
06894,51
06895,51
06896,51
06897,51
06898,51
06899,51
06900,51
06901,51
06902,51
06903,51
06904,51
06905,51
06906,51
06907,51
06908,51
06909,51
06910,51
06911,51
06912,51
06913,51
06914,51
06915,51
06916,51
06917,51
06918,51
06919,51
06920,51
06921,51
06922,51
06923,51
06924,51
06925,51
06926,51
06927,51
06928,51
06929,51
06930,51
06931,51
06932,51
06933,51
06934,51
06935,51
06936,51
06937,51
06938,51
06939,51
06940,51
06941,51
06942,51
06943,51
06944,51
06945,51
06946,51
06947,51
06948,51
06949,51
06950,51
06951,51
06952,51
06953,51
06954,51
06955,51
06956,51
06957,51
06958,51
06959,51
06960,51
06961,51
06962,51
06963,51
06964,51
06965,51
06966,51
06967,51
06968,51
06969,51
06970,51
06971,51
06972,51
06973,51
06974,51
06975,51
06976,51
06977,51
06978,51
06979,51
06980,51
06981,51
06982,51
06983,51
06984,51
06985,51
06986,51
06987,51
06988,51
06989,51
06990,51
06991,51
06992,51
06993,51
06994,51
06995,51
06996,51
06997,51
06998,51
06999,51
07000,51
07001,51
07002,51
07003,51
07004,51
07005,51
07006,51
07007,51
07008,51
07009,51
07010,51
07011,51
07012,51
07013,51
07014,51
07015,51
07016,51
07017,51
07018,51
07019,51
07020,51
07021,51
07022,51
07023,51
07024,51
07025,51
07026,51
07027,51
07028,51
07029,51
07030,51
07031,51
07032,51
07033,51
07034,51
07035,51
07036,51
07037,52
07038,52
07039,52
07040,52
07041,52
07042,52
07043,52
07044,52
07045,52
07046,52
07047,52
07048,52
07049,52
07050,52
07051,52
07052,52
07053,52
07054,52
07055,52
07056,52
07057,52
07058,52
07059,52
07060,52
07061,52
07062,52
07063,52
07064,52
07065,52
07066,52
07067,52
07068,52
07069,52
07070,52
07071,52
07072,52
07073,52
07074,52
07075,52
07076,52
07077,52
07078,52
07079,52
07080,52
07081,52
07082,52
07083,52
07084,52
07085,52
07086,52
07087,52
07088,52
07089,52
07090,52
07091,52
07092,52
07093,52
07094,52
07095,52
07096,52
07097,52
07098,52
07099,52
07100,52
07101,52
07102,52
07103,52
07104,52
07105,52
07106,52
07107,52
07108,52
07109,52
07110,52
07111,52
07112,52
07113,52
07114,52
07115,52
07116,52
07117,52
07118,52
07119,52
07120,52
07121,52
07122,52
07123,52
07124,52
07125,52
07126,52
07127,52
07128,52
07129,52
07130,52
07131,52
07132,52
07133,52
07134,52
07135,52
07136,52
07137,52
07138,52
07139,52
07140,52
07141,52
07142,52
07143,52
07144,52
07145,52
07146,52
07147,52
07148,52
07149,52
07150,52
07151,52
07152,52
07153,52
07154,52
07155,52
07156,52
07157,52
07158,52
07159,52
07160,52
07161,52
07162,52
07163,52
07164,52
07165,52
07166,52
07167,52
07168,52
07169,52
07170,52
07171,52
07172,52
07173,52
07174,52
07175,52
07176,52
07177,52
07178,53
07179,53
07180,53
07181,53
07182,53
07183,53
07184,53
07185,53
07186,53
07187,53
07188,53
07189,53
07190,53
07191,53
07192,53
07193,53
07194,53
07195,53
07196,53
07197,53
07198,53
07199,53
07200,53
07201,53
07202,53
07203,53
07204,53
07205,53
07206,53
07207,53
07208,53
07209,53
07210,53
07211,53
07212,53
07213,53
07214,53
07215,53
07216,53
07217,53
07218,53
07219,53
07220,53
07221,53
07222,53
07223,53
07224,53
07225,53
07226,53
07227,53
07228,53
07229,53
07230,53
07231,53
07232,53
07233,53
07234,53
07235,53
07236,53
07237,53
07238,53
07239,53
07240,53
07241,53
07242,53
07243,53
07244,53
07245,53
07246,53
07247,53
07248,53
07249,53
07250,53
07251,53
07252,53
07253,53
07254,53
07255,53
07256,53
07257,53
07258,53
07259,53
07260,53
07261,53
07262,53
07263,53
07264,53
07265,53
07266,53
07267,53
07268,53
07269,53
07270,53
07271,53
07272,53
07273,53
07274,53
07275,53
07276,53
07277,53
07278,53
07279,53
07280,53
07281,53
07282,53
07283,53
07284,53
07285,53
07286,53
07287,53
07288,53
07289,53
07290,53
07291,53
07292,53
07293,53
07294,53
07295,53
07296,53
07297,53
07298,53
07299,53
07300,53
07301,53
07302,53
07303,53
07304,53
07305,53
07306,53
07307,53
07308,53
07309,53
07310,53
07311,53
07312,53
07313,53
07314,53
07315,53
07316,53
07317,53
07318,54
07319,54
07320,54
07321,54
07322,54
07323,54
07324,54
07325,54
07326,54
07327,54
07328,54
07329,54
07330,54
07331,54
07332,54
07333,54
07334,54
07335,54
07336,54
07337,54
07338,54
07339,54
07340,54
07341,54
07342,54
07343,54
07344,54
07345,54
07346,54
07347,54
07348,54
07349,54
07350,54
07351,54
07352,54
07353,54
07354,54
07355,54
07356,54
07357,54
07358,54
07359,54
07360,54
07361,54
07362,54
07363,54
07364,54
07365,54
07366,54
07367,54
07368,54
07369,54
07370,54
07371,54
07372,54
07373,54
07374,54
07375,54
07376,54
07377,54
07378,54
07379,54
07380,54
07381,54
07382,54
07383,54
07384,54
07385,54
07386,54
07387,54
07388,54
07389,54
07390,54
07391,54
07392,54
07393,54
07394,54
07395,54
07396,54
07397,54
07398,54
07399,54
07400,54
07401,54
07402,54
07403,54
07404,54
07405,54
07406,54
07407,54
07408,54
07409,54
07410,54
07411,54
07412,54
07413,54
07414,54
07415,54
07416,54
07417,54
07418,54
07419,54
07420,54
07421,54
07422,54
07423,54
07424,55
07425,55
07426,55
07427,55
07428,55
07429,55
07430,55
07431,55
07432,55
07433,55
07434,55
07435,55
07436,55
07437,55
07438,55
07439,55
07440,55
07441,55
07442,55
07443,55
07444,55
07445,55
07446,55
07447,55
07448,55
07449,55
07450,55
07451,55
07452,55
07453,55
07454,55
07455,55
07456,55
07457,55
07458,55
07459,55
07460,55
07461,55
07462,55
07463,55
07464,55
07465,55
07466,55
07467,55
07468,55
07469,55
07470,55
07471,55
07472,55
07473,55
07474,55
07475,55
07476,55
07477,55
07478,55
07479,55
07480,55
07481,55
07482,55
07483,55
07484,55
07485,55
07486,55
07487,55
07488,55
07489,55
07490,55
07491,55
07492,55
07493,55
07494,55
07495,55
07496,55
07497,55
07498,55
07499,55
07500,55
07501,55
07502,55
07503,55
07504,55
07505,55
07506,55
07507,55
07508,55
07509,55
07510,55
07511,55
07512,55
07513,55
07514,55
07515,55
07516,55
07517,55
07518,55
07519,55
07520,55
07521,55
07522,55
07523,55
07524,55
07525,55
07526,55
07527,55
07528,55
07529,55
07530,55
07531,55
07532,55
07533,55
07534,55
07535,55
07536,55
07537,55
07538,55
07539,55
07540,55
07541,55
07542,55
07543,55
07544,55
07545,55
07546,55
07547,55
07548,55
07549,55
07550,55
07551,55
07552,55
07553,55
07554,55
07555,55
07556,55
07557,55
07558,55
07559,55
07560,55
07561,55
07562,55
07563,55
07564,55
07565,55
07566,55
07567,55
07568,55
07569,55
07570,56
07571,56
07572,56
07573,56
07574,56
07575,56
07576,56
07577,56
07578,56
07579,56
07580,56
07581,56
07582,56
07583,56
07584,56
07585,56
07586,56
07587,56
07588,56
07589,56
07590,56
07591,56
07592,56
07593,56
07594,56
07595,56
07596,56
07597,56
07598,56
07599,56
07600,56
07601,56
07602,56
07603,56
07604,56
07605,56
07606,56
07607,56
07608,56
07609,56
07610,56
07611,56
07612,56
07613,56
07614,56
07615,56
07616,56
07617,56
07618,56
07619,56
07620,56
07621,56
07622,56
07623,56
07624,56
07625,56
07626,56
07627,56
07628,56
07629,56
07630,56
07631,56
07632,56
07633,56
07634,56
07635,56
07636,56
07637,56
07638,56
07639,56
07640,56
07641,56
07642,56
07643,56
07644,56
07645,56
07646,56
07647,56
07648,56
07649,56
07650,56
07651,56
07652,56
07653,56
07654,56
07655,56
07656,56
07657,56
07658,56
07659,56
07660,56
07661,56
07662,56
07663,56
07664,56
07665,56
07666,56
07667,56
07668,56
07669,56
07670,56
07671,56
07672,56
07673,56
07674,56
07675,56
07676,56
07677,57
07678,57
07679,57
07680,57
07681,57
07682,57
07683,57
07684,57
07685,57
07686,57
07687,57
07688,57
07689,57
07690,57
07691,57
07692,57
07693,57
07694,57
07695,57
07696,57
07697,57
07698,57
07699,57
07700,57
07701,57
07702,57
07703,57
07704,57
07705,57
07706,57
07707,57
07708,57
07709,57
07710,57
07711,57
07712,57
07713,57
07714,57
07715,57
07716,57
07717,57
07718,57
07719,57
07720,57
07721,57
07722,57
07723,57
07724,57
07725,57
07726,57
07727,57
07728,57
07729,57
07730,57
07731,57
07732,57
07733,57
07734,57
07735,57
07736,57
07737,57
07738,57
07739,57
07740,57
07741,57
07742,57
07743,57
07744,57
07745,57
07746,57
07747,57
07748,57
07749,57
07750,57
07751,57
07752,57
07753,57
07754,57
07755,57
07756,57
07757,57
07758,57
07759,57
07760,57
07761,57
07762,57
07763,57
07764,57
07765,57
07766,57
07767,57
07768,57
07769,57
07770,57
07771,57
07772,57
07773,57
07774,57
07775,57
07776,57
07777,57
07778,57
07779,57
07780,57
07781,57
07782,57
07783,57
07784,57
07785,57
07786,57
07787,57
07788,57
07789,57
07790,57
07791,57
07792,57
07793,57
07794,57
07795,58
07796,58
07797,58
07798,58
07799,58
07800,58
07801,58
07802,58
07803,58
07804,58
07805,58
07806,58
07807,58
07808,58
07809,58
07810,58
07811,58
07812,58
07813,58
07814,58
07815,58
07816,58
07817,58
07818,58
07819,58
07820,58
07821,58
07822,58
07823,58
07824,58
07825,58
07826,58
07827,58
07828,58
07829,58
07830,58
07831,58
07832,58
07833,58
07834,58
07835,58
07836,58
07837,58
07838,58
07839,58
07840,58
07841,58
07842,58
07843,58
07844,58
07845,58
07846,58
07847,58
07848,58
07849,58
07850,58
07851,58
07852,58
07853,58
07854,58
07855,58
07856,58
07857,58
07858,58
07859,58
07860,58
07861,58
07862,58
07863,58
07864,58
07865,58
07866,58
07867,58
07868,58
07869,58
07870,58
07871,58
07872,58
07873,58
07874,58
07875,58
07876,58
07877,58
07878,58
07879,58
07880,58
07881,58
07882,58
07883,58
07884,58
07885,58
07886,58
07887,58
07888,58
07889,58
07890,58
07891,58
07892,58
07893,58
07894,58
07895,58
07896,58
07897,58
07898,58
07899,58
07900,58
07901,58
07902,58
07903,58
07904,58
07905,58
07906,58
07907,58
07908,58
07909,58
07910,58
07911,58
07912,58
07913,58
07914,58
07915,58
07916,58
07917,58
07918,59
07919,59
07920,59
07921,59
07922,59
07923,59
07924,59
07925,59
07926,59
07927,59
07928,59
07929,59
07930,59
07931,59
07932,59
07933,59
07934,59
07935,59
07936,59
07937,59
07938,59
07939,59
07940,59
07941,59
07942,59
07943,59
07944,59
07945,59
07946,59
07947,59
07948,59
07949,59
07950,59
07951,59
07952,59
07953,59
07954,59
07955,59
07956,59
07957,59
07958,59
07959,59
07960,59
07961,59
07962,59
07963,59
07964,59
07965,59
07966,59
07967,59
07968,59
07969,59
07970,59
07971,59
07972,59
07973,59
07974,59
07975,59
07976,59
07977,59
07978,59
07979,59
07980,59
07981,59
07982,59
07983,59
07984,59
07985,59
07986,59
07987,59
07988,59
07989,59
07990,59
07991,59
07992,59
07993,59
07994,59
07995,59
07996,59
07997,59
07998,59
07999,59
08000,59
08001,59
08002,59
08003,59
08004,59
08005,59
08006,59
08007,59
08008,59
08009,59
08010,59
08011,59
08012,59
08013,59
08014,59
08015,59
08016,59
08017,59
08018,59
08019,59
08020,59
08021,59
08022,59
08023,59
08024,59
08025,59
08026,59
08027,59
08028,59
08029,59
08030,59
08031,59
08032,59
08033,59
08034,59
08035,59
08036,59
08037,59
08038,59
08039,59
08040,59
08041,59
08042,59
08043,59
08044,59
08045,59
08046,59
08047,59
08048,59
08049,59
08050,59
08051,59
08052,59
08053,59
08054,59
08055,60
08056,60
08057,60
08058,60
08059,60
08060,60
08061,60
08062,60
08063,60
08064,60
08065,60
08066,60
08067,60
08068,60
08069,60
08070,60
08071,60
08072,60
08073,60
08074,60
08075,60
08076,60
08077,60
08078,60
08079,60
08080,60
08081,60
08082,60
08083,60
08084,60
08085,60
08086,60
08087,60
08088,60
08089,60
08090,60
08091,60
08092,60
08093,60
08094,60
08095,60
08096,60
08097,60
08098,60
08099,60
08100,60
08101,60
08102,60
08103,60
08104,60
08105,60
08106,60
08107,60
08108,60
08109,60
08110,60
08111,60
08112,60
08113,60
08114,60
08115,60
08116,60
08117,60
08118,60
08119,60
08120,60
08121,60
08122,60
08123,60
08124,60
08125,60
08126,60
08127,60
08128,60
08129,60
08130,60
08131,60
08132,60
08133,60
08134,60
08135,60
08136,60
08137,60
08138,60
08139,60
08140,60
08141,60
08142,60
08143,60
08144,60
08145,60
08146,60
08147,60
08148,60
08149,60
08150,60
08151,60
08152,60
08153,60
08154,60
08155,60
08156,60
08157,60
08158,60
08159,60
08160,60
08161,60
08162,60
08163,60
08164,60
08165,60
08166,60
08167,60
08168,60
08169,60
08170,60
08171,60
08172,60
08173,60
08174,60
08175,60
08176,60
08177,60
08178,60
08179,60
08180,60
08181,60
08182,60
08183,60
08184,60
08185,60
08186,60
08187,60
08188,60
08189,60
08190,60
08191,60
08192,60
08193,60
08194,60
08195,60
08196,60
08197,60
08198,60
08199,60
08200,60
08201,60
08202,60
08203,60
08204,60
08205,60
08206,60
08207,60
08208,60
08209,60
08210,60
08211,60
08212,60
08213,60
08214,60
08215,60
08216,60
08217,60
08218,60
08219,60
08220,60
08221,60
08222,60
08223,60
08224,60
08225,60
08226,60
08227,60
08228,60
08229,60
08230,60
08231,60
08232,60
08233,60
08234,60
08235,60
08236,60
08237,60
08238,60
08239,60
08240,60
08241,60
08242,60
08243,60
08244,60
08245,60
08246,60
08247,60
08248,60
08249,60
08250,60
08251,60
08252,60
08253,60
08254,60
08255,60
08256,60
08257,60
08258,60
08259,60
08260,60
08261,60
08262,60
08263,60
08264,60
08265,60
08266,60
08267,60
08268,60
08269,60
08270,60
08271,60
08272,60
08273,60
08274,60
08275,60
08276,60
08277,60
08278,60
08279,60
08280,60
08281,60
08282,60
08283,60
08284,60
08285,60
08286,60
08287,60
08288,60
08289,60
08290,61
08291,61
08292,61
08293,61
08294,61
08295,61
08296,61
08297,61
08298,61
08299,61
08300,61
08301,61
08302,61
08303,61
08304,61
08305,61
08306,61
08307,61
08308,61
08309,61
08310,61
08311,61
08312,61
08313,61
08314,61
08315,61
08316,61
08317,61
08318,61
08319,61
08320,61
08321,61
08322,61
08323,61
08324,61
08325,61
08326,61
08327,61
08328,61
08329,61
08330,61
08331,61
08332,61
08333,61
08334,61
08335,61
08336,61
08337,61
08338,61
08339,61
08340,61
08341,61
08342,61
08343,61
08344,61
08345,61
08346,61
08347,61
08348,61
08349,61
08350,61
08351,61
08352,61
08353,61
08354,61
08355,61
08356,61
08357,61
08358,61
08359,61
08360,61
08361,61
08362,61
08363,61
08364,61
08365,61
08366,61
08367,61
08368,61
08369,61
08370,61
08371,61
08372,61
08373,61
08374,61
08375,61
08376,61
08377,61
08378,61
08379,61
08380,61
08381,61
08382,61
08383,61
08384,61
08385,61
08386,61
08387,61
08388,61
08389,61
08390,61
08391,61
08392,61
08393,61
08394,61
08395,61
08396,61
08397,61
08398,61
08399,61
08400,61
08401,61
08402,61
08403,61
08404,61
08405,61
08406,61
08407,61
08408,61
08409,61
08410,61
08411,61
08412,61
08413,61
08414,61
08415,61
08416,61
08417,61
08418,61
08419,61
08420,61
08421,61
08422,61
08423,61
08424,61
08425,61
08426,61
08427,61
08428,61
08429,61
08430,61
08431,61
08432,61
08433,61
08434,61
08435,61
08436,61
08437,61
08438,61
08439,61
08440,61
08441,61
08442,61
08443,61
08444,61
08445,61
08446,61
08447,61
08448,61
08449,61
08450,61
08451,61
08452,61
08453,61
08454,61
08455,61
08456,61
08457,61
08458,61
08459,61
08460,61
08461,61
08462,61
08463,61
08464,61
08465,61
08466,61
08467,61
08468,61
08469,61
08470,61
08471,61
08472,61
08473,61
08474,61
08475,61
08476,61
08477,61
08478,61
08479,61
08480,61
08481,61
08482,61
08483,61
08484,61
08485,61
08486,61
08487,61
08488,61
08489,61
08490,61
08491,61
08492,61
08493,62
08494,62
08495,62
08496,62
08497,62
08498,62
08499,62
08500,62
08501,62
08502,62
08503,62
08504,62
08505,62
08506,62
08507,62
08508,62
08509,62
08510,62
08511,62
08512,62
08513,62
08514,62
08515,62
08516,62
08517,62
08518,62
08519,62
08520,62
08521,62
08522,62
08523,62
08524,62
08525,62
08526,62
08527,62
08528,62
08529,62
08530,62
08531,62
08532,62
08533,62
08534,62
08535,62
08536,62
08537,62
08538,62
08539,62
08540,62
08541,62
08542,62
08543,62
08544,62
08545,62
08546,62
08547,62
08548,62
08549,62
08550,62
08551,62
08552,62
08553,62
08554,62
08555,62
08556,62
08557,62
08558,62
08559,62
08560,62
08561,62
08562,62
08563,62
08564,62
08565,62
08566,62
08567,62
08568,62
08569,62
08570,62
08571,62
08572,62
08573,62
08574,62
08575,62
08576,62
08577,62
08578,62
08579,62
08580,62
08581,62
08582,62
08583,62
08584,62
08585,62
08586,62
08587,62
08588,62
08589,62
08590,62
08591,62
08592,62
08593,62
08594,62
08595,62
08596,62
08597,62
08598,62
08599,62
08600,62
08601,62
08602,62
08603,62
08604,62
08605,62
08606,62
08607,62
08608,62
08609,62
08610,62
08611,62
08612,62
08613,62
08614,62
08615,62
08616,62
08617,62
08618,62
08619,62
08620,62
08621,62
08622,62
08623,62
08624,62
08625,62
08626,62
08627,62
08628,62
08629,62
08630,62
08631,63
08632,63
08633,63
08634,63
08635,63
08636,63
08637,63
08638,63
08639,63
08640,63
08641,63
08642,63
08643,63
08644,63
08645,63
08646,63
08647,63
08648,63
08649,63
08650,63
08651,63
08652,63
08653,63
08654,63
08655,63
08656,63
08657,63
08658,63
08659,63
08660,63
08661,63
08662,63
08663,63
08664,63
08665,63
08666,63
08667,63
08668,63
08669,63
08670,63
08671,63
08672,63
08673,63
08674,63
08675,63
08676,63
08677,63
08678,63
08679,63
08680,63
08681,63
08682,63
08683,63
08684,63
08685,63
08686,63
08687,63
08688,63
08689,63
08690,63
08691,63
08692,63
08693,63
08694,63
08695,63
08696,63
08697,63
08698,63
08699,63
08700,63
08701,63
08702,63
08703,63
08704,63
08705,63
08706,63
08707,63
08708,63
08709,63
08710,63
08711,63
08712,63
08713,63
08714,63
08715,63
08716,63
08717,63
08718,63
08719,63
08720,63
08721,63
08722,63
08723,63
08724,63
08725,63
08726,63
08727,63
08728,63
08729,63
08730,63
08731,63
08732,63
08733,63
08734,63
08735,63
08736,63
08737,63
08738,63
08739,63
08740,63
08741,63
08742,63
08743,63
08744,63
08745,63
08746,63
08747,63
08748,63
08749,63
08750,63
08751,63
08752,63
08753,63
08754,63
08755,63
08756,63
08757,63
08758,64
08759,64
08760,64
08761,64
08762,64
08763,64
08764,64
08765,64
08766,64
08767,64
08768,64
08769,64
08770,64
08771,64
08772,64
08773,64
08774,64
08775,64
08776,64
08777,64
08778,64
08779,64
08780,64
08781,64
08782,64
08783,64
08784,64
08785,64
08786,64
08787,64
08788,64
08789,64
08790,64
08791,64
08792,64
08793,64
08794,64
08795,64
08796,64
08797,64
08798,64
08799,64
08800,64
08801,64
08802,64
08803,64
08804,64
08805,64
08806,64
08807,64
08808,64
08809,64
08810,64
08811,64
08812,64
08813,64
08814,64
08815,64
08816,64
08817,64
08818,64
08819,64
08820,64
08821,64
08822,64
08823,64
08824,64
08825,64
08826,64
08827,64
08828,64
08829,64
08830,64
08831,64
08832,64
08833,64
08834,64
08835,64
08836,64
08837,64
08838,64
08839,64
08840,64
08841,64
08842,64
08843,64
08844,64
08845,64
08846,64
08847,64
08848,64
08849,64
08850,64
08851,64
08852,64
08853,64
